5111,8026,28,32,24,9,32,33,22,14,4,14,8,21,12,14,6,23,20,20,14,5,8,5,14,5,4,8,12,6,8,3,8,5,4,5,2,3,0,2,0,0,0
5112,5758,37,34,35,20,13,27,31,28,5,22,7,4,13,13,21,2,13,22,17,13,17,16,13,14,5,7,13,8,1,6,7,4,5,6,1,2,1,1,1,0,0
5113,2505,33,15,5,4,33,23,3,24,25,10,3,28,9,15,15,23,9,2,13,9,13,5,15,3,9,3,9,2,9,2,3,6,1,2,3,3,1,0,1,0,0
5114,9101,22,30,12,17,6,12,4,27,14,19,12,14,26,6,4,7,6,11,16,12,2,12,6,4,14,12,12,4,6,5,2,6,6,5,0,2,2,0,0,0,0
5115,3763,35,19,35,32,7,10,33,22,3,4,25,18,3,16,19,5,19,7,11,10,15,16,7,16,3,10,3,6,7,0,5,7,3,3,1,0,3,1,1,0,0
5116,8551,23,23,15,16,23,13,23,11,23,19,23,17,27,14,23,3,23,11,11,20,3,15,5,6,7,8,13,10,11,0,3,5,7,6,5,3,3,2,1,0,0
5117,6525,28,30,22,25,12,18,4,30,4,16,18,6,4,3,4,3,12,2,8,18,8,3,12,4,4,3,4,4,0,8,8,3,4,4,0,3,0,0,0,0,0
5118,8235,17,10,37,12,13,7,27,1,25,8,7,18,21,22,23,7,1,5,1,7,17,18,13,10,9,7,7,10,1,1,7,4,1,0,1,2,1,1,1,0,0
5119,2136,1,10,9,19,25,21,3,25,1,16,1,11,21,25,23,16,1,8,3,7,1,9,7,3,1,1,7,10,1,3,1,7,1,0,1,1,1,1,1,0,0
5120,2426,13,32,11,28,17,18,31,14,5,16,23,20,25,8,19,23,5,10,3,11,13,11,17,14,5,8,11,6,5,3,3,8,5,4,5,3,1,2,1,0,0
5121,1646,20,33,10,1,12,5,12,12,4,24,0,9,12,3,20,10,12,20,12,12,0,10,12,12,4,0,12,7,0,1,0,3,4,5,0,0,0,0,0,0,0
5122,8667,20,28,36,14,16,30,20,25,4,26,10,26,16,25,2,15,4,18,14,16,0,17,16,3,4,10,2,2,4,3,0,7,4,2,4,0,0,1,0,0,0
5123,8198,27,25,3,16,19,12,15,31,11,15,7,27,19,10,25,22,19,19,9,19,7,3,1,15,11,7,5,12,7,9,7,1,3,5,1,2,3,1,1,0,0
5124,2836,35,23,7,10,23,0,11,20,11,18,5,25,7,5,23,0,11,1,9,14,15,7,5,11,11,5,7,10,11,9,5,5,3,0,5,0,3,2,1,0,0
5125,3131,6,19,2,8,10,1,16,13,22,24,16,19,22,10,6,6,22,16,2,1,6,2,10,16,6,1,8,6,10,2,6,1,6,1,4,1,2,1,0,0,0
5126,6527,17,9,31,31,21,27,11,24,25,22,27,25,13,3,9,12,9,15,13,6,17,12,3,11,9,12,13,9,9,2,7,3,1,6,3,2,1,0,1,0,0
5127,3554,21,20,9,20,5,31,29,26,13,4,11,12,17,23,7,1,5,7,15,17,1,9,5,12,13,11,3,7,5,4,1,5,5,3,5,1,1,2,1,0,0
5128,5985,0,6,24,36,0,0,16,30,24,20,0,7,0,18,6,20,0,10,8,0,0,5,0,16,8,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
5129,1586,3,11,11,13,23,33,21,5,11,26,23,16,19,14,11,13,11,10,5,5,3,11,5,4,11,8,5,11,11,5,3,5,3,5,5,3,3,2,1,0,0
5130,8633,7,24,15,1,3,22,21,18,31,7,27,14,15,21,11,12,15,5,7,15,7,15,3,4,15,12,1,11,3,7,7,3,7,1,3,2,3,0,1,0,0
5131,700,30,31,34,9,22,20,20,7,30,21,10,18,6,13,18,20,22,19,18,13,10,15,4,3,14,10,6,5,10,7,0,4,6,6,4,0,2,1,0,0,0
5132,2948,21,17,21,15,5,26,25,14,29,9,11,6,5,23,17,11,5,4,3,5,1,2,5,8,13,11,5,4,5,3,1,5,5,5,5,1,1,2,1,0,0
5133,3790,21,29,21,28,17,21,19,11,29,5,11,11,21,26,3,11,5,17,11,14,1,2,17,2,13,11,7,3,5,0,1,8,5,0,5,1,1,2,1,0,0
5134,6219,12,20,32,25,8,22,8,32,20,23,2,6,8,8,20,17,20,3,10,8,12,13,8,8,4,2,8,7,8,10,2,8,4,1,2,2,0,2,0,0,0
5135,4038,24,22,24,18,28,34,2,1,16,24,4,10,20,19,22,4,16,15,12,13,4,5,10,2,0,4,6,9,4,1,4,1,0,6,4,4,0,1,0,0,0
5136,2424,27,13,15,0,31,22,27,31,19,17,7,22,15,4,13,12,19,17,9,1,7,15,13,10,3,7,1,0,7,9,7,4,3,1,1,2,3,1,1,0,0
5137,5746,22,29,8,28,26,22,6,11,14,24,2,27,22,8,16,2,14,21,0,8,2,8,8,6,14,2,8,3,2,0,2,8,6,1,2,2,2,2,0,0,0
5138,2539,34,34,8,0,22,19,16,4,26,22,4,18,26,22,8,9,10,16,4,19,14,8,4,16,10,4,12,8,10,4,4,4,2,5,4,4,2,1,0,0,0
5139,299,29,7,23,19,25,4,19,19,5,23,19,24,25,25,7,24,13,21,19,4,9,4,7,2,5,4,11,7,1,8,9,7,5,4,1,4,1,1,1,0,0
5140,4123,0,5,24,29,20,15,24,26,16,20,20,25,8,20,18,10,8,20,4,8,0,5,2,7,0,5,8,5,8,4,0,2,0,1,2,0,0,2,0,0,0
5141,3291,32,21,0,23,12,12,12,21,0,14,12,16,12,21,8,12,0,20,10,12,12,0,12,12,0,12,12,8,0,10,2,3,0,5,0,2,0,0,0,0,0
5142,9988,23,1,11,4,31,3,5,13,15,5,13,5,3,13,1,8,7,9,13,10,3,11,13,5,15,13,3,1,7,2,3,4,7,3,1,3,3,1,1,0,0
5143,530,6,4,28,26,22,31,14,7,22,11,16,3,10,4,4,6,22,1,18,10,6,9,4,14,6,1,10,4,10,7,6,4,6,3,4,1,2,1,0,0,0
5144,3329,30,32,32,25,14,20,10,29,22,15,20,28,6,23,6,5,14,7,18,20,10,13,14,10,6,5,6,6,2,7,0,5,6,6,2,0,2,2,0,0,0
5145,7523,5,15,31,20,21,15,1,12,21,13,15,11,1,21,15,15,21,8,1,15,5,12,3,1,5,0,1,2,9,1,5,3,5,1,3,0,1,0,1,0,0
5146,5788,13,13,23,4,1,18,17,19,21,4,13,19,25,1,13,18,13,16,19,4,13,4,1,0,5,13,11,0,1,8,3,1,5,4,1,3,1,1,1,0,0
5147,5056,16,18,6,26,24,16,20,21,8,15,6,15,16,15,18,6,0,18,10,9,16,6,6,3,8,6,2,5,0,10,6,6,0,2,0,1,0,0,0,0,0
5148,3127,35,3,31,22,3,20,5,15,11,10,15,21,27,21,3,0,3,16,15,6,15,12,3,5,11,0,13,3,3,4,5,3,3,6,3,0,3,0,1,0,0
5149,2829,23,24,29,17,3,8,9,30,23,29,3,13,15,3,11,13,15,16,19,15,3,10,3,9,7,3,1,11,3,8,3,3,7,1,3,3,3,0,1,0,0
5150,3536,2,8,30,16,14,2,20,8,10,20,2,11,2,14,8,12,2,15,8,2,2,11,14,3,10,2,2,8,2,8,2,5,2,2,2,2,2,2,0,0,0
5151,7360,29,19,31,20,13,29,9,7,29,13,19,5,1,4,19,19,13,14,7,1,9,12,13,9,13,4,1,6,1,7,9,4,5,1,1,4,1,1,1,0,0
5152,3009,9,36,17,20,9,29,11,12,9,25,9,2,1,9,23,14,9,6,1,15,9,17,9,11,9,9,1,10,9,1,9,0,1,1,3,4,1,0,1,0,0
5153,7696,32,22,36,26,16,2,16,7,24,13,22,6,16,16,22,2,16,19,18,16,12,17,16,16,8,7,2,9,4,7,2,7,0,2,4,2,0,1,0,0,0
5154,7019,39,20,19,11,11,4,25,8,15,4,29,13,11,2,7,4,23,4,19,11,19,0,11,8,15,14,11,7,11,8,9,2,7,4,5,4,3,2,1,0,0
5155,6344,39,33,21,32,3,34,23,30,31,19,9,1,27,3,7,9,15,8,19,6,19,2,3,6,15,9,13,7,3,8,9,3,7,6,3,4,3,0,1,0,0
5156,6334,30,8,20,8,14,25,32,5,30,1,20,6,18,14,8,15,14,9,16,11,10,1,14,15,14,5,4,8,2,5,0,5,6,4,2,0,2,2,0,0,0
5157,84,21,12,25,20,9,21,17,0,29,3,21,10,21,0,25,11,21,15,11,0,1,6,9,0,13,6,7,12,9,0,1,0,5,0,3,1,1,0,1,0,0
5158,3802,13,37,3,36,25,33,5,28,5,1,13,0,5,16,11,23,13,11,17,19,13,3,7,5,5,13,5,11,1,6,3,7,5,5,1,3,1,1,1,0,0
5159,4871,8,7,8,8,4,13,20,31,0,7,28,25,20,22,20,13,16,1,20,13,8,8,4,3,0,13,6,7,4,9,8,4,0,6,4,3,0,1,0,0,0
5160,7954,28,25,20,29,4,13,4,19,12,28,28,5,20,4,12,3,4,9,8,13,8,1,4,4,12,13,6,12,4,8,8,4,4,6,4,3,0,1,0,0,0
5161,4899,7,19,29,35,19,32,9,19,31,21,7,28,11,19,19,7,7,11,19,4,7,10,1,9,15,7,11,6,7,8,7,1,7,4,1,2,3,1,1,0,0
5162,1056,18,3,8,25,18,18,8,24,10,7,18,16,18,18,16,23,18,12,2,18,18,8,0,8,10,3,4,3,6,2,8,0,2,4,0,3,2,0,0,0,0
5163,1894,2,14,18,15,26,12,8,20,2,12,2,20,26,8,14,22,2,10,20,5,2,18,8,8,2,2,12,1,2,9,2,8,2,5,2,2,2,2,0,0,0
5164,4385,1,21,19,29,33,21,29,9,17,10,21,9,21,15,21,21,9,10,9,0,1,0,15,12,1,6,7,8,9,9,1,6,1,0,3,1,1,0,1,0,0
5165,246,0,20,26,35,8,15,18,20,0,12,20,26,8,17,20,0,8,19,20,8,0,7,8,1,0,5,8,7,8,9,0,8,0,1,2,0,0,2,0,0,0
5166,4518,0,18,10,1,24,25,26,12,0,18,0,10,4,6,18,0,0,1,12,18,0,10,6,9,0,0,4,5,0,1,0,6,0,4,0,0,0,0,0,0,0
5167,5916,7,18,3,21,15,22,7,27,7,12,27,21,15,24,5,17,15,7,5,15,7,3,15,7,7,12,1,5,3,5,7,6,7,1,3,2,3,0,1,0,0
5168,9259,38,1,30,6,10,18,10,28,6,27,28,18,18,19,14,3,22,7,6,4,18,11,10,10,6,13,4,1,10,6,8,1,6,4,4,3,2,1,0,0,0
5169,7269,26,28,18,10,22,21,0,1,2,13,16,23,14,13,2,11,10,16,12,7,6,18,4,0,2,1,0,2,10,1,6,4,2,0,4,1,2,1,0,0,0
5170,8101,29,29,17,34,17,4,7,11,5,30,29,26,25,8,3,4,5,18,11,11,9,17,17,7,5,14,11,3,5,0,9,8,5,4,5,4,1,2,1,0,0
5171,9387,9,29,1,5,17,34,7,11,9,15,29,24,13,17,3,9,17,3,11,20,9,1,17,7,9,14,13,3,5,0,9,8,1,6,5,4,1,2,1,0,0
5172,3807,28,29,28,29,32,33,18,14,4,11,8,3,12,23,16,18,20,13,14,5,8,9,14,1,4,8,12,3,8,3,8,5,4,5,2,3,0,2,0,0,0
5173,9134,31,14,13,32,35,21,33,5,23,0,11,19,7,26,1,1,23,0,5,14,11,13,17,16,7,11,7,1,11,5,1,8,7,0,5,1,3,2,1,0,0
5174,8376,11,22,5,28,31,26,1,1,27,9,1,18,19,4,9,21,19,17,1,19,11,5,13,1,11,1,5,9,7,1,1,4,3,5,1,1,3,1,1,0,0
5175,4186,10,12,16,24,6,5,24,21,10,19,0,0,26,6,12,15,18,4,10,12,10,16,6,7,10,0,12,12,6,10,0,6,2,5,0,0,2,0,0,0,0
5176,7934,1,0,37,14,33,6,1,15,25,25,21,10,13,6,13,16,9,19,15,6,1,18,15,1,9,6,13,0,9,4,1,6,1,6,3,1,1,0,1,0,0
5177,9135,17,12,17,36,33,12,33,24,9,12,27,19,5,15,25,17,9,15,13,12,17,17,15,16,9,12,5,12,9,2,7,6,1,5,3,2,1,0,1,0,0
5178,1801,24,37,6,25,28,34,24,25,0,0,4,25,20,19,24,14,16,5,14,13,4,6,10,7,0,4,6,11,4,3,4,1,0,6,4,4,0,1,0,0,0
5179,7415,23,8,1,3,35,18,17,29,31,23,23,3,11,17,21,23,23,22,7,11,3,1,17,0,15,8,11,8,11,7,3,8,7,4,5,3,3,2,1,0,0
5180,9393,7,22,5,3,7,17,19,28,31,23,7,12,3,25,9,12,7,4,17,10,7,5,7,2,15,7,3,9,7,6,7,7,7,3,1,2,3,1,1,0,0
5181,819,2,0,28,22,18,2,6,12,26,15,12,13,2,9,0,12,18,18,12,9,2,9,0,6,10,12,2,0,6,1,2,0,2,2,0,2,2,0,0,0,0
5182,9902,14,33,14,2,30,34,0,3,22,6,24,6,6,3,20,19,6,18,14,6,14,14,12,0,6,9,6,7,6,3,4,3,6,6,0,4,2,0,0,0,0
5183,6503,1,6,19,28,21,31,7,6,17,29,21,10,17,3,19,6,9,15,17,3,1,0,3,7,1,6,3,6,9,6,1,3,1,3,3,1,1,0,1,0,0
5184,3812,20,10,22,7,4,10,32,19,28,15,10,7,24,22,10,5,4,22,8,10,0,3,4,15,12,10,10,10,4,8,0,4,4,3,4,0,0,1,0,0,0
5185,4174,12,14,2,30,20,27,6,26,12,26,2,13,20,11,14,12,20,6,4,20,12,2,2,6,12,2,6,1,8,4,2,2,4,6,2,2,0,2,0,0,0
5186,5813,3,6,21,24,3,3,7,6,27,6,3,13,3,21,19,18,3,19,17,3,3,2,3,7,11,3,3,6,3,6,3,3,3,3,3,3,3,0,1,0,0
5187,6859,2,20,16,3,14,12,20,20,2,0,2,28,26,14,20,2,2,22,20,5,2,16,14,3,2,2,12,7,2,9,2,5,2,5,2,2,2,2,0,0,0
5188,1716,26,36,16,0,6,11,24,24,18,17,6,14,18,6,10,6,18,21,2,18,6,16,6,7,2,6,4,10,6,2,6,6,2,4,0,1,2,0,0,0,0
5189,2323,17,23,15,26,29,22,21,26,1,18,17,28,1,20,23,2,17,10,15,8,17,15,11,4,1,2,1,10,5,4,7,2,1,1,5,2,1,2,1,0,0
5190,8231,16,16,34,12,16,11,20,13,16,6,16,17,4,16,16,21,16,14,2,4,16,15,16,3,0,1,4,3,4,2,6,7,0,4,4,1,0,1,0,0,0
5191,8460,36,14,2,28,8,16,2,29,20,13,26,26,16,8,14,11,20,12,18,2,16,2,8,2,4,11,2,1,8,7,6,8,4,2,2,1,0,2,0,0,0
5192,9112,15,23,33,16,23,25,13,20,23,18,5,9,11,23,23,5,23,8,9,11,15,14,5,13,7,5,11,10,11,9,5,5,7,4,5,0,3,2,1,0,0
5193,1211,27,22,37,31,7,12,25,25,19,13,7,21,19,16,9,2,19,16,3,19,7,18,7,8,3,7,5,9,7,3,7,7,3,5,1,2,3,1,1,0,0
5194,9246,38,20,4,3,2,3,6,5,22,9,8,12,10,11,20,8,14,19,16,17,18,4,2,6,6,8,10,7,2,5,8,2,6,3,2,3,2,2,0,0,0
5195,5777,1,17,23,16,5,6,5,26,9,13,11,5,13,14,17,11,17,12,15,20,1,4,5,5,9,11,13,4,5,4,1,5,1,6,5,1,1,2,1,0,0
5196,8724,21,14,11,32,17,1,21,32,5,15,11,0,1,8,1,16,5,1,21,8,1,11,17,4,5,11,1,1,5,10,1,8,5,1,5,1,1,2,1,0,0
5197,8193,28,28,10,36,16,33,22,7,20,27,28,8,12,25,2,13,4,8,18,19,8,10,16,5,4,13,12,2,4,7,8,7,4,5,4,3,0,1,0,0,0
5198,2977,19,27,1,15,15,9,1,3,11,18,9,23,23,24,1,9,3,20,3,9,19,1,15,1,11,9,9,1,3,3,9,6,3,2,3,4,3,0,1,0,0
5199,95,35,30,7,33,27,10,17,18,27,12,15,10,3,9,17,15,3,19,7,3,15,7,9,0,11,0,3,4,3,7,5,0,3,3,3,0,3,0,1,0,0
5200,8751,34,30,22,14,18,29,2,15,10,14,24,22,22,0,4,24,18,16,4,15,14,3,0,2,10,9,8,4,6,4,4,0,2,1,0,4,2,0,0,0,0
5201,151,33,35,31,31,5,23,19,26,25,7,23,27,9,14,9,13,17,9,15,2,13,12,5,2,9,8,9,9,5,4,3,5,1,2,5,3,1,2,1,0,0
5202,7653,25,33,31,17,21,0,3,6,17,10,15,3,21,3,7,10,9,4,17,0,5,12,3,3,1,0,7,7,9,6,5,3,1,0,3,0,1,0,1,0,0
5203,9281,20,6,26,23,0,25,4,6,28,26,0,14,4,9,6,10,12,12,6,18,0,7,0,4,12,0,4,6,0,6,0,0,4,4,0,0,0,0,0,0,0
5204,6118,39,20,11,34,23,24,17,32,31,25,29,24,3,23,7,4,23,15,21,17,19,11,5,0,15,14,3,7,11,10,9,5,7,3,5,4,3,2,1,0,0
5205,374,35,20,9,15,35,10,19,5,27,10,5,20,3,17,7,10,11,15,5,17,15,9,17,2,11,5,3,7,11,5,5,8,3,3,5,0,3,2,1,0,0
5206,6587,38,26,32,12,26,23,18,29,6,30,8,12,2,17,0,8,14,15,18,2,18,13,8,1,6,8,2,0,2,7,8,8,6,2,2,3,2,2,0,0,0
5207,8122,38,29,8,4,26,33,14,23,30,10,8,12,26,8,16,23,14,1,12,5,18,8,8,14,14,8,12,3,2,1,8,8,6,5,2,3,2,2,0,0,0
5208,8839,37,8,19,24,29,27,7,20,13,5,17,3,13,20,21,17,5,20,9,20,17,0,11,7,13,2,13,8,5,9,7,2,5,6,5,2,1,2,1,0,0
5209,9,28,18,20,32,0,28,0,9,28,14,18,13,0,18,18,18,12,2,20,0,8,1,0,0,12,3,0,5,0,9,8,0,4,0,0,3,0,0,0,0,0
5210,8429,36,9,20,28,12,11,6,30,12,4,6,22,4,12,22,6,12,8,8,18,16,1,12,6,12,6,4,9,0,8,6,3,4,4,0,1,0,0,0,0,0
5211,7157,19,31,27,21,7,4,31,13,3,26,19,3,11,25,5,4,19,11,13,4,19,8,7,14,3,4,11,5,7,2,9,7,3,4,1,4,3,1,1,0,0
5212,6421,34,32,4,2,26,29,20,32,18,11,14,14,22,17,6,19,2,7,10,8,14,4,8,3,2,14,8,6,2,10,4,8,2,1,2,4,2,2,0,0,0
5213,4188,30,8,6,1,14,25,30,32,14,20,20,22,18,5,8,10,14,15,10,11,10,6,14,13,14,5,4,8,2,10,0,5,6,4,2,0,2,2,0,0,0
5214,6480,1,38,17,10,17,1,33,8,1,1,11,24,1,8,25,16,17,19,19,8,1,17,17,16,1,11,1,12,5,8,1,8,1,1,5,1,1,2,1,0,0
5215,9886,20,25,20,33,16,30,32,10,4,4,10,27,16,16,12,0,4,14,10,16,0,1,16,15,4,10,2,12,4,10,0,7,4,2,4,0,0,1,0,0,0
5216,6496,0,15,10,36,12,10,20,27,0,17,0,10,24,12,2,10,0,5,16,3,0,10,12,3,0,0,10,2,0,5,0,3,0,3,0,0,0,0,0,0,0
5217,7874,19,22,27,2,31,14,23,7,3,18,19,24,7,4,9,19,19,0,7,7,19,8,13,6,3,4,7,9,7,7,9,4,3,0,1,4,3,1,1,0,0
5218,7588,39,16,27,0,19,19,21,16,7,18,19,12,19,19,3,4,7,8,5,19,19,8,1,4,7,4,5,3,7,5,9,1,7,5,1,4,3,1,1,0,0
5219,9015,6,36,2,16,6,26,16,6,22,13,6,11,26,24,10,1,6,2,6,12,6,2,6,16,6,6,12,10,6,6,6,6,6,5,0,1,2,0,0,0,0
5220,4766,37,34,21,30,13,7,3,1,5,1,7,2,21,4,21,7,13,18,1,7,17,2,13,3,5,7,7,8,1,1,7,4,5,0,1,2,1,1,1,0,0
5221,1367,37,13,7,14,25,7,11,13,21,10,7,10,21,16,13,17,13,0,13,7,17,7,7,11,5,7,7,0,1,2,7,7,5,0,1,2,1,1,1,0,0
5222,3796,36,16,12,6,16,16,22,7,28,0,16,19,16,16,16,11,4,10,18,16,16,12,16,5,12,1,2,3,4,7,6,7,4,2,4,1,0,1,0,0,0
5223,9462,11,11,13,31,11,26,9,26,11,25,11,3,19,20,11,21,11,16,15,5,11,13,11,9,11,11,5,11,11,4,1,2,3,5,5,1,3,2,1,0,0
5224,9012,27,28,1,33,31,27,29,16,27,25,7,11,27,22,15,17,19,8,5,13,7,1,13,12,11,7,13,2,7,5,7,4,3,6,1,2,3,1,1,0,0
5225,6135,30,27,0,18,18,10,2,9,6,20,0,15,10,18,14,0,6,18,20,3,10,0,0,2,6,0,10,1,6,9,0,0,6,3,0,0,2,0,0,0,0
5226,2545,9,21,1,27,21,9,19,27,1,9,9,22,9,3,21,24,9,19,5,9,9,1,3,2,1,9,9,8,9,5,9,3,1,2,3,4,1,0,1,0,0
5227,6955,21,3,19,27,9,6,23,6,29,30,21,18,13,0,3,1,21,4,17,6,1,0,9,6,13,6,13,3,9,6,1,0,5,6,3,1,1,0,1,0,0
5228,3373,8,38,14,30,20,33,22,5,24,23,8,16,12,2,12,13,8,2,16,5,8,14,2,5,8,8,12,12,8,5,8,2,0,5,2,3,0,2,0,0,0
5229,5501,0,25,34,1,28,30,8,13,24,16,10,3,16,10,12,5,16,11,2,16,0,15,10,8,8,10,2,12,4,2,0,1,0,2,4,0,0,1,0,0,0
5230,2089,7,16,17,30,31,27,5,13,23,20,7,26,27,4,3,22,7,10,13,13,7,17,13,5,7,7,13,3,7,2,7,4,7,6,1,2,3,1,1,0,0
5231,5750,14,16,14,9,22,14,30,28,14,1,4,12,14,22,16,24,22,14,6,7,14,14,4,13,14,4,0,3,10,6,4,4,6,0,4,4,2,1,0,0,0
5232,6236,22,8,36,21,2,22,26,5,30,9,2,13,22,20,8,17,14,4,16,8,2,17,2,9,14,2,8,8,2,5,2,2,6,1,2,2,2,2,0,0,0
5233,790,5,22,1,20,25,5,33,25,13,11,25,14,5,16,9,5,13,20,3,19,5,1,7,16,13,10,5,9,1,3,5,7,5,5,1,0,1,1,1,0,0
5234,5784,28,1,24,0,4,13,8,10,28,6,28,27,20,4,14,23,4,5,10,13,8,5,4,8,12,13,6,1,4,10,8,4,4,6,4,3,0,1,0,0,0
5235,1279,0,3,8,32,0,0,30,15,0,8,0,15,0,9,16,5,0,5,4,0,0,8,0,13,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
5236,5802,35,20,7,12,35,15,31,26,19,6,5,4,15,17,7,10,11,1,15,8,15,7,17,14,3,5,1,7,11,4,5,8,3,1,5,0,3,2,1,0,0
5237,2124,6,34,36,22,10,6,18,16,14,0,16,20,6,19,8,21,22,7,16,13,6,17,10,1,14,1,6,8,10,5,6,1,6,6,4,1,2,1,0,0,0
5238,1221,26,21,10,3,18,26,24,27,18,5,6,27,26,0,8,6,18,5,16,12,6,10,0,7,2,6,12,8,6,5,6,0,2,5,0,1,2,0,0,0,0
5239,3659,29,10,25,4,25,4,23,31,21,4,19,9,25,25,23,24,13,22,9,4,9,6,7,6,5,4,11,10,1,9,9,7,5,4,1,4,1,1,1,0,0
5240,6351,32,21,10,22,24,17,16,15,16,8,12,0,24,24,8,22,0,19,4,3,12,10,6,16,0,12,10,8,0,4,2,6,0,3,0,2,0,0,0,0,0
5241,1136,8,25,34,18,4,8,22,10,16,29,28,12,8,4,12,18,16,7,10,1,8,15,4,5,0,13,8,12,4,10,8,4,0,1,4,3,0,1,0,0,0
5242,8369,7,10,9,24,7,12,17,28,23,11,7,23,19,16,23,12,7,17,17,19,7,9,7,0,7,7,5,10,7,6,7,7,7,5,1,2,3,1,1,0,0
5243,5043,7,19,5,35,31,27,27,31,23,5,7,28,27,22,19,12,7,20,9,13,7,5,13,10,7,7,13,6,7,9,7,4,7,6,1,2,3,1,1,0,0
5244,5066,30,21,10,4,6,20,28,9,6,15,0,8,6,24,8,10,6,5,20,6,10,10,6,11,6,0,6,8,6,9,0,6,6,6,0,0,2,0,0,0,0
5245,6799,13,31,27,14,1,33,13,4,21,21,13,8,5,19,5,13,13,17,15,19,13,8,1,13,5,13,5,5,1,4,3,1,5,5,1,3,1,1,1,0,0
5246,3510,13,22,33,35,13,3,23,28,13,23,13,26,17,4,9,3,13,5,17,10,13,14,13,6,13,13,3,9,1,6,3,4,5,3,1,3,1,1,1,0,0
5247,3542,32,18,34,21,0,27,0,0,24,0,12,2,20,0,18,17,0,13,0,6,12,15,0,0,8,12,6,5,0,0,2,0,0,6,0,2,0,0,0,0,0
5248,9117,3,4,27,32,31,3,33,25,11,19,13,4,3,13,17,23,19,21,3,10,3,8,13,16,11,13,3,4,7,3,3,4,3,3,1,3,3,1,1,0,0
5249,5032,15,12,19,13,27,5,15,9,23,15,15,10,19,9,25,15,15,2,9,12,15,0,9,15,7,0,5,12,3,9,5,0,7,5,3,0,3,0,1,0,0
5250,9471,34,31,18,5,34,19,10,22,18,5,4,2,26,16,18,14,10,9,0,19,14,18,16,10,2,4,12,5,10,0,4,7,2,5,4,4,2,1,0,0,0
5251,3312,13,37,17,12,25,3,25,25,29,3,13,7,17,7,11,18,13,0,3,10,13,17,7,8,13,13,3,11,1,3,3,7,5,3,1,3,1,1,1,0,0
5252,3523,1,30,11,20,9,31,25,12,25,1,21,5,17,18,17,6,9,10,1,3,1,11,9,8,9,6,3,4,9,1,1,0,1,3,3,1,1,0,1,0,0
5253,548,0,31,28,19,16,25,18,13,24,9,10,22,4,25,18,0,16,2,2,4,0,9,16,1,8,10,4,5,4,2,0,7,0,4,4,0,0,1,0,0,0
5254,8916,8,13,2,5,28,3,10,28,8,18,28,20,24,19,0,18,16,2,6,10,8,2,10,10,8,13,10,0,4,6,8,1,0,3,4,3,0,1,0,0,0
5255,8594,15,33,21,24,27,15,1,27,31,26,15,23,15,9,7,10,15,20,5,15,15,2,9,1,15,0,1,7,3,5,5,0,7,1,3,0,3,0,1,0,0
5256,3907,22,1,6,31,10,27,20,31,14,3,22,20,6,19,14,17,22,5,20,13,2,6,10,3,14,7,6,1,10,9,2,1,6,6,4,2,2,1,0,0,0
5257,4193,2,12,26,10,30,7,22,6,26,15,12,4,14,21,12,2,18,13,6,0,2,7,12,5,10,12,0,12,6,6,2,3,2,0,0,2,2,0,0,0,0
5258,623,21,23,15,26,29,6,31,29,13,30,11,15,13,2,23,1,5,3,7,20,1,15,11,14,13,11,13,10,5,7,1,2,5,6,5,1,1,2,1,0,0
5259,6377,8,1,16,32,16,18,26,13,0,0,28,1,4,16,14,18,16,20,2,4,8,16,16,9,0,13,4,1,4,2,8,7,0,4,4,3,0,1,0,0,0
5260,1075,28,14,0,13,20,3,30,11,12,4,8,27,24,20,14,3,20,0,0,17,8,0,2,13,12,8,10,1,8,0,8,2,4,3,2,3,0,2,0,0,0
5261,7836,39,25,21,3,31,34,5,19,15,13,19,15,27,4,25,19,7,8,19,13,19,2,13,5,15,4,13,12,7,8,9,4,7,6,1,4,3,1,1,0,0
5262,3002,10,30,18,5,30,5,32,9,2,7,0,9,26,12,4,15,18,5,20,12,10,18,12,15,2,0,12,4,6,9,0,3,2,5,0,0,2,0,0,0,0
5263,5493,34,18,12,18,6,9,14,30,2,10,24,20,2,24,18,4,18,11,8,9,14,12,6,14,2,9,2,5,6,8,4,6,2,2,0,4,2,0,0,0,0
5264,328,1,13,11,21,13,16,21,19,1,13,1,13,9,22,13,6,1,11,19,16,1,11,13,4,1,1,9,0,1,8,1,4,1,2,1,1,1,1,1,0,0
5265,4784,17,30,37,19,33,2,19,18,1,10,27,11,9,24,17,7,9,14,7,9,17,18,15,2,1,12,9,4,9,7,7,6,1,2,3,2,1,0,1,0,0
5266,682,8,24,30,6,0,18,22,21,8,18,18,11,4,9,24,18,0,8,10,18,8,11,0,5,8,3,4,11,0,10,8,0,0,4,0,3,0,0,0,0,0
5267,650,31,38,11,28,23,1,33,5,23,23,11,1,15,14,25,21,23,10,5,8,11,11,5,16,7,11,1,12,11,5,1,5,7,1,5,1,3,2,1,0,0
5268,2762,23,3,33,32,27,28,1,21,7,27,3,17,7,0,3,18,15,12,21,0,3,14,9,1,7,3,7,3,3,10,3,0,7,0,3,3,3,0,1,0,0
5269,8921,10,27,28,6,30,25,28,0,18,16,0,10,18,12,14,10,18,4,0,18,10,9,12,11,2,0,4,1,6,0,0,3,2,4,0,0,2,0,0,0,0
